01,Vélez Sarsfield                         ,001,0001 ,0014,434,18,8,25,1,13,3,9,0,7,1,7,62,1,0,9,36,2,33,21,23,0,0,0,2,0,0,11,1,0,0,40,6
01,Vélez Sarsfield                         ,001,0001 ,0015,434,18,0,0,3,19,0,4,1,3,0,9,48,0,1,10,58,4,41,21,19,2,0,5,1,0,0,5,0,0,0,38,3
01,Vélez Sarsfield                         ,001,0001 ,0016,434,22,3,20,2,12,5,10,0,3,1,10,35,2,1,14,35,0,31,38,21,4,1,0,1,0,0,13,1,0,1,57,3
01,Vélez Sarsfield                         ,001,0001 ,3072,426,0,0,17,2,11,1,5,0,11,3,5,32,3,2,16,64,6,32,28,21,3,0,0,1,0,0,5,0,0,0,36,6
01,Vélez Sarsfield                         ,001,0001 ,3073,426,23,3,15,1,22,2,14,0,7,1,4,27,2,2,5,37,4,30,22,36,0,0,3,1,0,0,9,1,0,2,53,4
01,Vélez Sarsfield                         ,001,0001 ,3074,426,62,2,14,0,16,3,6,0,3,1,10,42,0,1,10,1,3,38,36,36,3,0,0,4,0,0,16,0,0,1,30,13
01,Vélez Sarsfield                         ,001,0001 ,3075,426,17,3,28,1,21,1,5,2,5,3,16,23,0,1,7,43,1,25,26,18,5,3,0,3,1,0,16,0,0,1,58,14
01,Vélez Sarsfield                         ,001,0001 ,3076,426,0,0,22,1,16,2,6,1,13,1,6,34,0,1,8,1,2,28,68,33,2,0,1,1,0,0,13,1,0,3,44,13
01,Vélez Sarsfield                         ,001,0001 ,3077,426,13,4,14,3,16,2,10,0,3,1,11,25,0,2,15,45,3,33,50,22,0,0,1,1,0,0,9,0,0,2,35,16
01,Vélez Sarsfield                         ,001,0001 ,3078,426,12,4,14,0,1,3,8,1,5,1,7,53,1,0,17,57,0,36,38,18,1,0,0,1,0,1,19,0,0,1,35,6
01,Vélez Sarsfield                         ,001,0001 ,3079,426,30,15,13,1,19,0,12,1,3,0,2,64,0,0,16,39,1,30,29,27,0,1,0,1,0,0,4,0,0,0,2,12
01,Vélez Sarsfield                         ,001,0001 ,3080,426,0,0,10,0,23,3,9,0,10,0,5,39,0,0,15,45,1,34,39,24,0,1,0,2,0,0,7,0,0,0,39,3
01,Vélez Sarsfield                         ,001,0001 ,3081,426,11,7,18,1,0,6,2,0,2,0,4,46,1,1,4,40,4,38,36,29,2,0,0,0,0,0,16,0,0,0,33,10
01,Vélez Sarsfield                         ,001,0001 ,3082,426,5,14,28,0,13,1,12,1,4,0,10,33,0,2,7,65,2,26,19,32,1,0,1,3,0,0,13,0,0,2,33,12
01,Vélez Sarsfield                         ,001,0001 ,3083,426,35,0,20,2,17,4,4,0,4,1,8,46,5,0,10,70,2,29,0,25,4,3,0,0,0,2,0,1,0,1,31,16
01,Vélez Sarsfield                         ,001,0001 ,3084,426,13,11,17,0,9,4,4,0,2,0,7,41,0,3,16,26,2,32,49,28,3,0,1,0,0,1,18,1,0,4,24,12
01,Vélez Sarsfield                         ,001,0001 ,3085,425,8,4,28,0,19,4,9,0,3,0,7,29,0,1,10,55,1,40,24,26,2,1,1,1,0,0,14,1,0,0,34,11
01,Vélez Sarsfield                         ,001,0001 ,3086,425,22,0,17,1,21,4,7,1,2,1,5,39,0,1,13,23,3,32,42,24,4,0,1,0,0,0,15,0,0,0,34,5
01,Vélez Sarsfield                         ,001,0001 ,3087,425,18,0,23,2,8,4,12,0,1,0,7,39,2,1,13,39,1,29,35,26,0,0,0,2,0,0,11,2,1,0,41,17
01,Vélez Sarsfield                         ,001,0002 ,0017,403,15,4,16,1,16,0,7,0,6,1,6,42,0,1,11,41,2,22,27,23,2,0,2,1,0,0,13,0,0,1,45,8
01,Vélez Sarsfield                         ,001,0002 ,0018,403,0,6,19,0,16,5,14,0,1,1,5,49,1,1,7,39,2,26,27,20,1,0,2,0,0,0,9,1,0,0,37,6
01,Vélez Sarsfield                         ,001,0002 ,0019,402,19,0,16,1,16,2,11,0,1,0,0,34,0,0,5,56,3,29,13,25,1,0,0,1,0,0,5,0,0,0,51,6
01,Vélez Sarsfield                         ,001,0002 ,0020,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Vélez Sarsfield                         ,001,0002 ,0021,402,13,5,18,1,12,0,11,1,6,0,4,44,0,3,14,41,1,22,39,9,1,1,1,2,0,0,4,1,0,1,43,5
01,Vélez Sarsfield                         ,001,0002 ,0022,402,3,2,21,0,9,0,10,1,0,1,3,42,0,0,11,29,2,27,38,24,2,1,1,0,0,0,10,0,0,2,59,5
01,Vélez Sarsfield                         ,001,0002 ,0023,402,7,2,17,0,14,1,18,0,6,0,8,30,1,0,14,23,1,26,39,21,2,1,0,0,0,0,4,0,0,2,45,7
01,Vélez Sarsfield                         ,001,0002 ,3088,421,18,6,15,2,11,2,0,1,4,0,8,41,0,2,12,24,1,44,47,22,1,1,1,2,0,0,13,1,0,1,34,5
01,Vélez Sarsfield                         ,001,0002 ,3089,421,7,4,21,0,31,2,12,1,5,0,5,43,0,1,9,49,2,28,18,19,2,0,0,0,0,0,10,0,1,1,52,4
01,Vélez Sarsfield                         ,001,0002 ,3090,421,14,4,16,0,17,0,2,0,3,0,3,45,1,1,6,43,0,33,30,20,0,0,0,3,0,0,13,0,0,3,42,12
01,Vélez Sarsfield                         ,001,0002 ,3091,421,9,4,16,1,14,3,10,0,2,0,10,32,2,3,23,39,4,36,27,8,0,0,0,0,0,0,13,0,0,0,8,19
01,Vélez Sarsfield                         ,001,0002 ,3092,421,13,5,20,0,12,4,8,1,3,0,4,26,0,2,19,36,1,34,36,17,1,0,0,0,0,0,12,1,0,0,45,8
01,Vélez Sarsfield                         ,001,0002 ,3093,420,5,2,9,1,16,3,11,1,5,1,3,64,0,1,31,54,0,37,27,20,1,0,0,1,0,0,15,0,0,0,20,3
01,Vélez Sarsfield                         ,001,0003 ,0024,427,15,4,19,1,15,2,9,0,6,0,5,51,2,1,16,37,1,24,31,15,1,1,0,0,0,0,6,0,0,1,47,2
01,Vélez Sarsfield                         ,001,0003 ,0025,426,1,7,18,0,17,2,4,0,4,1,8,68,0,1,18,38,0,32,34,26,2,1,1,1,1,0,5,0,0,1,15,10
01,Vélez Sarsfield                         ,001,0003 ,0026,426,9,11,22,0,10,0,11,0,4,0,5,61,0,1,14,56,1,31,15,21,1,0,0,1,0,0,10,1,0,1,24,1
01,Vélez Sarsfield                         ,001,0003 ,0027,426,23,0,11,2,16,3,0,0,9,0,6,72,0,0,9,38,0,29,24,20,1,1,1,1,0,1,8,0,0,0,39,6
01,Vélez Sarsfield                         ,001,0003 ,0028,426,13,6,17,1,22,1,6,0,6,0,12,47,0,0,5,30,2,25,35,29,0,1,2,3,0,0,8,1,0,0,39,3
01,Vélez Sarsfield                         ,001,0003 ,0029,426,8,5,9,1,9,2,0,0,10,0,1,47,1,0,20,46,0,28,16,27,1,0,2,0,0,0,9,0,1,2,57,11
01,Vélez Sarsfield                         ,001,0003 ,0030,426,2,6,28,0,16,3,8,0,8,0,8,46,0,0,7,31,1,17,30,23,0,1,1,0,0,0,8,0,0,0,51,3
01,Vélez Sarsfield                         ,001,0003 ,0031,426,0,0,0,0,21,1,4,0,1,1,4,56,0,2,10,38,2,30,37,23,0,1,1,3,0,1,7,0,0,0,29,9
01,Vélez Sarsfield                         ,001,0003 ,0032,426,13,10,28,0,15,0,11,0,6,0,4,53,1,0,13,48,0,33,20,25,0,1,1,1,0,0,6,0,0,0,36,5
01,Vélez Sarsfield                         ,001,0003 ,0033,426,0,17,16,0,26,2,12,0,1,0,4,49,0,0,18,29,1,24,34,20,0,0,2,0,0,0,7,0,0,1,45,6
01,Vélez Sarsfield                         ,001,0003 ,3094,440,24,0,21,1,16,0,6,0,12,2,8,52,0,0,20,53,3,38,29,21,2,1,0,1,0,0,9,1,4,1,16,6
01,Vélez Sarsfield                         ,001,0003 ,3095,440,24,5,26,0,14,1,5,0,3,0,3,43,0,1,12,39,1,34,29,27,2,1,0,1,0,0,10,0,0,1,44,10
01,Vélez Sarsfield                         ,001,0003 ,3096,440,12,11,13,0,24,1,8,1,3,0,5,56,0,1,19,43,2,38,27,26,2,0,0,1,0,0,13,1,0,3,17,10
01,Vélez Sarsfield                         ,001,0003 ,3097,440,31,6,0,1,17,1,9,1,3,0,3,54,1,3,9,52,1,27,29,18,0,0,0,1,0,0,17,0,0,1,22,12
01,Vélez Sarsfield                         ,001,0003 ,3098,439,11,7,28,1,16,5,10,0,4,0,7,40,1,0,5,36,1,31,31,23,1,0,2,0,0,0,10,1,1,1,40,9
01,Vélez Sarsfield                         ,001,0003 ,3099,439,21,1,12,1,7,1,5,3,11,0,9,58,1,1,22,35,0,39,43,25,1,0,0,1,0,0,5,0,0,7,33,5
01,Vélez Sarsfield                         ,001,0003 ,3100,439,12,3,34,1,7,2,5,0,3,0,10,53,2,0,11,58,1,41,35,22,0,0,2,2,1,0,12,0,0,0,12,11
01,Vélez Sarsfield                         ,001,0003 ,3101,439,22,8,17,0,15,1,5,1,10,0,11,42,1,0,15,30,2,15,40,24,3,0,1,0,0,0,13,2,0,1,29,5
01,Vélez Sarsfield                         ,001,0003 ,3102,439,0,0,21,0,28,2,12,0,2,0,6,47,1,0,16,33,0,24,28,45,2,0,0,0,0,0,11,0,0,4,36,5
01,Vélez Sarsfield                         ,001,0004 ,0034,447,0,0,12,0,19,0,7,0,5,1,10,65,0,0,15,31,2,34,38,25,3,0,1,0,0,0,8,0,0,1,38,6
01,Vélez Sarsfield                         ,001,0004 ,0035,447,15,10,7,0,14,4,6,0,4,1,11,38,0,2,17,21,1,29,35,24,0,0,0,0,0,0,8,0,0,0,81,10
01,Vélez Sarsfield                         ,001,0004 ,0036,447,4,0,16,1,16,1,6,1,4,1,3,60,0,0,12,14,1,32,46,32,1,1,1,2,0,0,9,0,0,0,67,7
01,Vélez Sarsfield                         ,001,0004 ,0037,447,0,0,14,1,19,3,8,0,4,0,0,64,0,0,10,20,2,32,30,32,1,0,0,1,0,0,9,0,0,1,49,3
01,Vélez Sarsfield                         ,001,0004 ,0038,447,17,8,18,3,21,0,10,0,5,0,8,53,0,0,10,22,7,32,20,28,2,7,0,0,0,1,12,0,0,0,62,4
01,Vélez Sarsfield                         ,001,0004 ,0039,447,10,3,13,0,13,5,14,0,2,1,9,55,1,0,19,35,3,33,34,27,1,0,1,1,0,0,4,0,0,0,46,8
01,Vélez Sarsfield                         ,001,0004 ,0040,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Vélez Sarsfield                         ,001,0004 ,0041,447,13,0,21,0,18,2,10,1,4,0,5,72,0,1,7,30,0,29,31,34,2,0,0,1,0,0,10,0,0,1,41,6
01,Vélez Sarsfield                         ,001,0004 ,0042,447,19,3,10,2,20,1,6,2,5,0,4,52,1,0,15,47,0,36,30,20,1,0,2,1,0,0,8,0,0,2,52,8
01,Vélez Sarsfield                         ,001,0004 ,0043,447,32,3,0,0,14,2,7,0,2,0,13,35,0,0,17,29,1,33,43,33,0,2,1,2,0,1,12,0,0,0,56,4
01,Vélez Sarsfield                         ,001,0004 ,0044,447,36,0,24,6,22,0,3,0,9,0,5,49,1,0,14,29,2,27,34,24,1,2,1,2,0,0,5,1,0,1,60,2
01,Vélez Sarsfield                         ,001,0004 ,0045,447,2,3,20,3,22,1,2,0,3,1,11,75,1,1,9,53,0,36,27,19,5,0,0,1,0,7,1,0,0,0,55,5
01,Vélez Sarsfield                         ,001,0004 ,0046,447,8,4,30,0,18,1,15,0,4,1,3,62,0,2,6,57,3,24,9,37,0,1,2,0,0,0,15,0,0,2,45,2
01,Vélez Sarsfield                         ,001,0004 ,0047,447,3,2,14,1,13,1,8,0,1,1,4,62,0,2,8,53,2,41,24,29,2,0,0,0,0,0,12,0,0,0,50,4
01,Vélez Sarsfield                         ,001,0004 ,0048,447,10,11,14,0,23,2,6,1,9,0,9,49,0,0,11,41,2,35,16,29,1,0,0,2,0,1,9,0,0,0,65,8
01,Vélez Sarsfield                         ,001,0004 ,0049,447,0,0,18,0,14,1,8,0,4,1,6,51,1,0,6,61,0,22,18,26,0,0,0,0,0,1,12,0,0,3,63,5
01,Vélez Sarsfield                         ,001,0004 ,0050,447,0,0,29,0,23,0,4,1,4,1,6,39,1,0,7,34,2,49,31,21,0,0,0,1,0,0,10,1,1,0,58,8
01,Vélez Sarsfield                         ,001,0004 ,0051,447,17,7,19,0,13,1,2,0,1,1,5,41,1,0,8,52,2,41,10,26,3,0,1,0,0,1,4,0,0,2,56,13
01,Vélez Sarsfield                         ,001,0004 ,0052,447,8,5,6,1,16,0,19,1,2,0,6,61,1,1,30,32,0,28,28,31,2,1,0,0,0,1,9,1,0,3,52,2
01,Vélez Sarsfield                         ,001,0004 ,0053,446,2,3,4,1,47,2,5,1,5,0,4,37,4,0,0,51,1,40,34,23,0,2,0,0,0,0,16,0,0,2,109,12
01,Vélez Sarsfield                         ,001,0004 ,3103,441,17,4,15,0,15,4,11,1,8,0,7,44,0,0,22,27,2,40,31,3,3,0,1,3,0,0,14,0,0,2,56,0
01,Vélez Sarsfield                         ,001,0004 ,3104,441,19,9,20,2,18,7,12,0,1,0,6,62,0,1,12,39,0,34,32,28,0,0,0,0,0,0,2,0,1,0,40,3
01,Vélez Sarsfield                         ,001,0004 ,3105,441,10,13,29,0,19,3,2,0,13,0,8,31,1,0,10,2,4,34,37,36,1,0,0,2,0,0,14,1,0,0,40,7
01,Vélez Sarsfield                         ,001,0004 ,3106,441,21,0,32,0,10,3,13,0,1,0,11,60,2,0,8,37,0,39,31,30,0,0,1,2,0,0,7,0,0,0,31,2
01,Vélez Sarsfield                         ,001,0004 ,3107,441,29,10,16,0,25,4,8,0,4,0,11,42,0,0,3,48,3,44,2,30,1,0,0,0,0,1,18,0,0,0,40,11
01,Vélez Sarsfield                         ,001,0004 ,3108,441,10,9,10,0,29,2,2,0,1,1,9,69,2,0,10,49,0,21,17,24,2,2,1,1,0,0,11,0,0,0,48,17
01,Vélez Sarsfield                         ,001,0004 ,3109,441,11,8,5,2,28,1,9,0,7,0,12,36,0,0,15,41,0,34,24,25,0,0,0,2,0,0,23,0,0,1,65,5
01,Vélez Sarsfield                         ,001,0004 ,3110,441,17,0,28,0,6,0,6,0,5,0,7,48,2,1,9,37,3,42,30,29,0,2,1,2,0,0,15,0,1,0,47,5
01,Vélez Sarsfield                         ,001,0004 ,3111,441,23,4,18,0,15,0,7,0,3,0,14,25,1,1,13,30,2,38,36,29,1,0,0,1,0,0,9,0,0,0,57,10
01,Vélez Sarsfield                         ,001,0004 ,3112,441,0,0,13,0,19,3,8,26,7,0,6,28,0,0,6,28,2,41,34,22,2,0,1,0,0,0,12,0,0,3,77,4
01,Vélez Sarsfield                         ,001,0004 ,3113,440,6,0,24,0,14,2,2,1,8,1,63,43,0,2,14,33,1,64,42,25,2,0,1,0,0,0,14,0,0,1,44,6
01,Vélez Sarsfield                         ,001,0004 ,3114,440,0,0,13,0,25,1,7,0,1,0,6,57,0,2,1,1,2,31,32,31,3,0,2,0,0,0,4,1,0,0,39,11
01,Vélez Sarsfield                         ,001,0004 ,3115,440,22,6,11,0,18,0,5,1,2,0,7,29,0,0,12,35,3,39,34,28,1,0,0,1,0,0,12,0,0,1,66,7
01,Vélez Sarsfield                         ,001,0004 ,3116,440,0,0,22,1,10,0,17,0,2,0,9,49,0,2,8,28,1,44,33,39,2,1,0,3,2,9,0,0,0,0,38,4
01,Vélez Sarsfield                         ,001,0004 ,3117,440,27,0,11,0,20,1,0,0,10,0,8,43,1,0,10,33,1,34,32,35,0,0,2,2,0,0,9,0,0,0,55,11
01,Vélez Sarsfield                         ,001,0004 ,3118,440,17,0,20,0,11,0,5,1,6,0,7,58,0,0,0,54,3,31,25,31,0,0,0,0,0,0,9,0,0,0,32,4
01,Vélez Sarsfield                         ,001,0004 ,3119,440,23,4,19,0,17,2,5,0,7,0,5,56,0,1,18,42,2,44,39,16,1,0,1,0,0,0,9,0,0,1,32,8
01,Vélez Sarsfield                         ,001,0004 ,3120,440,21,7,30,2,12,6,11,1,2,0,5,51,1,1,12,47,1,29,25,20,2,1,0,1,0,0,13,0,0,1,32,3
01,Vélez Sarsfield                         ,001,0005 ,0054,434,15,11,28,2,11,2,10,1,2,2,9,38,0,1,0,25,1,35,65,25,1,0,1,2,0,0,11,0,0,1,48,5
01,Vélez Sarsfield                         ,001,0005 ,0055,434,13,7,19,0,24,5,12,2,8,1,9,55,1,1,6,28,1,14,30,21,1,0,2,1,0,0,8,2,0,1,62,5
01,Vélez Sarsfield                         ,001,0005 ,0056,434,0,0,8,0,10,1,32,0,0,0,4,50,0,0,25,36,0,33,48,28,1,0,1,1,0,0,11,1,0,0,47,0
01,Vélez Sarsfield                         ,001,0005 ,0057,434,41,0,10,1,10,2,3,0,9,0,2,18,0,0,11,57,1,7,11,24,0,1,2,1,0,0,10,0,2,1,69,6
01,Vélez Sarsfield                         ,001,0005 ,0058,433,9,3,18,0,22,6,4,0,6,1,7,45,0,0,13,36,1,30,39,22,0,1,0,0,0,0,10,0,0,0,48,12
01,Vélez Sarsfield                         ,001,0005 ,0059,433,14,13,19,0,8,0,9,0,2,0,7,53,0,1,8,45,4,32,15,24,0,0,0,2,0,0,9,1,0,1,45,3
01,Vélez Sarsfield                         ,001,0005 ,0060,433,10,0,12,3,15,1,10,1,5,0,10,43,1,0,15,33,2,27,27,25,3,0,0,0,0,7,0,0,0,0,70,10
01,Vélez Sarsfield                         ,001,0005 ,0061,433,20,0,15,4,13,2,6,0,1,2,7,51,1,0,7,50,3,32,23,18,1,2,0,0,0,0,7,1,0,1,46,6
01,Vélez Sarsfield                         ,001,0005 ,0062,433,16,2,24,0,20,2,5,0,4,0,7,63,0,0,0,38,1,37,27,23,2,0,2,1,0,0,10,0,0,0,40,7
01,Vélez Sarsfield                         ,001,0005 ,0063,433,10,11,17,0,18,2,9,0,3,1,8,51,0,0,8,34,2,33,23,33,0,1,0,0,0,1,7,1,0,3,46,8
01,Vélez Sarsfield                         ,001,0005 ,0064,433,19,4,13,1,18,3,7,1,1,0,9,51,1,2,15,40,1,28,26,16,2,0,1,0,0,0,6,1,0,2,56,11
01,Vélez Sarsfield                         ,001,0005 ,3121,412,7,6,16,0,17,3,10,4,13,1,10,34,1,0,7,52,3,21,21,15,1,0,0,0,0,0,10,1,0,3,40,6
01,Vélez Sarsfield                         ,001,0005 ,3122,412,18,2,27,2,15,3,10,0,3,1,3,35,1,1,11,33,4,40,35,21,0,0,0,1,0,0,13,0,0,0,46,12
01,Vélez Sarsfield                         ,001,0005 ,3123,411,12,5,21,1,18,4,5,3,7,0,8,29,0,0,13,37,1,32,47,26,1,0,0,1,0,16,0,0,0,1,44,8
01,Vélez Sarsfield                         ,001,0005 ,3124,411,18,11,17,0,22,2,0,1,2,0,5,4,1,0,12,21,0,27,33,25,3,1,1,1,0,0,13,3,0,1,73,13
01,Vélez Sarsfield                         ,001,0005 ,3125,411,1,0,19,0,8,6,10,0,4,0,4,20,1,1,19,58,1,34,17,28,3,0,0,2,0,0,15,1,0,3,60,9
01,Vélez Sarsfield                         ,001,0005 ,3126,411,0,0,14,1,17,2,5,0,6,0,3,28,1,1,12,32,1,35,0,32,0,0,1,0,0,0,0,0,0,0,64,7
01,Vélez Sarsfield                         ,001,0005 ,3127,411,1,21,15,1,15,0,10,0,4,2,4,33,1,0,20,37,2,41,26,20,3,0,0,1,0,0,10,0,0,1,41,10
01,Vélez Sarsfield                         ,001,0005 ,3128,411,18,6,22,0,13,2,11,0,5,0,10,47,0,0,17,41,0,26,31,17,0,1,2,0,0,0,0,0,0,0,42,14
01,Vélez Sarsfield                         ,001,0005 ,3129,411,0,10,17,0,23,1,3,0,6,0,6,52,0,1,5,39,2,36,19,23,2,1,1,0,0,0,14,1,0,0,33,12
01,Vélez Sarsfield                         ,001,0005 ,3130,411,64,0,24,3,8,1,8,0,4,1,4,38,0,1,9,26,1,0,42,28,1,0,0,0,0,0,10,0,0,1,37,12
01,Vélez Sarsfield                         ,001,0005 ,3131,411,20,0,28,1,16,2,8,1,6,0,3,40,1,0,9,49,0,29,31,24,3,1,1,1,0,1,3,0,0,0,41,8
01,Vélez Sarsfield                         ,001,0006 ,0065,437,10,1,16,0,19,1,4,0,5,0,8,48,1,0,7,44,3,26,39,24,2,1,0,2,0,0,8,1,0,0,58,11
01,Vélez Sarsfield                         ,001,0006 ,0066,437,4,17,21,0,16,2,7,1,4,0,12,64,1,1,15,46,2,28,23,17,2,1,0,0,0,0,3,0,0,1,40,15
01,Vélez Sarsfield                         ,001,0006 ,0067,436,13,5,11,2,15,2,3,0,2,0,14,52,1,1,7,58,2,38,16,23,0,0,1,2,0,0,13,1,0,0,49,15
01,Vélez Sarsfield                         ,001,0006 ,0068,436,13,1,26,0,17,3,2,2,9,0,10,61,0,0,10,45,2,32,16,33,3,0,1,1,0,0,6,0,0,1,37,11
01,Vélez Sarsfield                         ,001,0006 ,0069,436,14,4,14,0,25,4,8,0,6,0,9,52,1,0,16,32,3,28,38,20,3,1,0,0,0,0,10,0,0,2,53,3
01,Vélez Sarsfield                         ,001,0006 ,0070,436,10,1,15,1,9,1,11,0,7,0,11,48,1,1,17,65,4,10,27,26,0,0,2,1,0,0,13,0,1,1,57,7
01,Vélez Sarsfield                         ,001,0006 ,0071,436,0,9,13,0,19,0,8,0,2,0,7,50,0,2,10,83,0,42,35,28,1,0,1,1,0,0,12,0,1,4,44,6
01,Vélez Sarsfield                         ,001,0006 ,0072,436,35,0,12,0,15,5,6,0,4,2,8,65,0,0,8,42,3,27,49,26,4,0,0,0,0,0,5,2,0,1,37,6
01,Vélez Sarsfield                         ,001,0006 ,0073,436,13,0,17,0,19,0,9,1,3,0,4,40,0,0,12,30,0,39,58,31,0,0,1,0,0,0,3,0,0,0,63,4
01,Vélez Sarsfield                         ,001,0006 ,0074,436,10,1,19,0,11,1,8,1,4,0,7,56,1,1,17,43,0,37,25,25,0,0,0,1,0,0,7,0,0,0,58,6
01,Vélez Sarsfield                         ,001,0006 ,0075,436,7,4,23,0,12,1,0,1,10,0,8,40,0,0,11,75,0,27,25,19,2,0,0,1,0,0,15,0,0,1,49,13
01,Vélez Sarsfield                         ,001,0006 ,0076,436,13,2,14,0,12,2,3,0,4,1,11,54,1,0,17,42,0,45,34,25,1,1,0,0,0,0,9,1,0,2,52,13
01,Vélez Sarsfield                         ,001,0006 ,0077,436,9,6,15,2,16,4,3,1,3,0,10,61,0,0,8,57,0,32,17,20,1,0,0,0,0,0,13,1,0,1,53,5
01,Vélez Sarsfield                         ,001,0006 ,0078,436,0,0,14,0,13,0,8,0,4,1,11,46,0,0,14,32,1,42,39,19,2,0,1,1,0,0,4,1,0,3,48,11
01,Vélez Sarsfield                         ,001,0006 ,0079,436,22,0,17,0,14,1,5,1,6,0,7,34,1,0,12,64,4,24,15,22,0,0,1,0,0,0,0,0,0,2,59,5
01,Vélez Sarsfield                         ,001,0006 ,0080,436,0,3,21,2,12,2,10,2,2,0,3,36,1,1,10,24,2,38,38,21,1,0,0,2,0,0,10,0,0,1,64,11
01,Vélez Sarsfield                         ,001,0006 ,3132,440,4,6,30,1,8,3,5,0,3,0,10,30,2,1,11,31,1,27,52,31,1,1,2,1,0,0,8,0,0,0,53,7
01,Vélez Sarsfield                         ,001,0006 ,3133,440,10,6,27,1,11,1,6,1,7,2,6,52,2,1,9,37,0,31,47,16,0,0,2,1,0,0,12,0,0,0,36,15
01,Vélez Sarsfield                         ,001,0006 ,3134,440,17,7,32,0,12,4,14,1,1,0,4,38,0,0,13,34,3,31,42,21,1,0,0,0,0,0,11,0,0,0,61,1
01,Vélez Sarsfield                         ,001,0006 ,3135,440,0,24,21,0,12,2,15,3,1,0,8,49,1,1,9,26,2,42,40,35,0,1,2,1,0,0,14,0,1,2,49,7
01,Vélez Sarsfield                         ,001,0006 ,3136,440,24,0,11,2,11,2,10,0,8,0,5,42,0,0,13,40,3,35,41,33,0,1,0,1,0,0,16,1,0,6,49,0
01,Vélez Sarsfield                         ,001,0006 ,3137,440,16,8,20,0,15,7,4,2,7,2,9,40,1,2,16,30,0,46,36,31,0,1,1,0,0,0,21,0,0,0,36,8
01,Vélez Sarsfield                         ,001,0006 ,3138,440,11,4,26,2,12,6,8,0,3,3,8,47,1,2,11,50,1,38,27,32,1,0,1,1,0,0,12,0,0,1,33,4
01,Vélez Sarsfield                         ,001,0006 ,3139,440,17,7,12,2,22,0,13,0,4,1,12,31,1,0,8,55,3,39,26,27,2,0,0,3,0,0,14,0,0,0,56,6
01,Vélez Sarsfield                         ,001,0006 ,3140,440,28,0,19,2,12,1,5,0,6,1,7,39,0,0,13,44,1,38,22,29,0,0,3,1,0,0,13,0,0,1,38,7
01,Vélez Sarsfield                         ,001,0006 ,3141,439,22,0,32,2,22,2,1,0,13,0,9,46,0,3,12,47,0,26,26,22,0,1,0,2,0,0,17,0,0,0,29,0
