codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00002,00085,00009,00008,00005,00001
15,001,Confluencia,00046,000406,351,42,8,3,49,53,16,89,12
15,001,Confluencia,00046,000407,347,23,14,5,53,71,19,91,16
15,001,Confluencia,00046,000408,353,25,19,1,52,62,18,97,16
15,001,Confluencia,00046,000409,352,27,15,3,46,62,18,114,8
15,001,Confluencia,00046,000410,349,24,11,2,62,58,17,108,8
15,001,Confluencia,00046,000411,347,24,11,5,59,53,17,101,18
15,001,Confluencia,00046,000412,350,29,13,5,50,61,16,108,14
15,001,Confluencia,00046,000413,348,18,6,2,41,77,19,102,23
15,001,Confluencia,00046,000414,352,27,16,2,56,58,16,108,17
15,001,Confluencia,00046,000415,348,24,13,2,51,83,16,89,4
15,001,Confluencia,00046,000416,349,31,7,0,59,73,17,94,10
15,001,Confluencia,00046,000417,348,26,6,5,57,75,17,91,10
15,001,Confluencia,00046,000418,354,28,10,4,52,61,23,107,6
15,001,Confluencia,00046,000419,349,31,9,6,40,79,13,86,18
15,001,Confluencia,00046,000420,348,35,13,4,65,57,12,91,16
15,001,Confluencia,00046,000421,348,22,8,4,61,52,23,99,18
15,001,Confluencia,00046,000422,353,25,18,10,61,61,17,84,17
15,001,Confluencia,00046,000423,350,30,14,7,60,52,20,89,19
15,001,Confluencia,00046,000424,351,26,22,2,68,64,21,89,13
15,001,Confluencia,00046,000425,350,20,16,1,62,47,18,109,12
15,001,Confluencia,00046,000426,349,37,10,7,56,54,19,87,14
15,001,Confluencia,00046,000427,347,23,16,8,45,53,19,103,20
15,001,Confluencia,00046,000428,349,34,7,5,57,49,16,103,15
15,001,Confluencia,00046,000429,351,38,16,7,54,71,8,84,9
15,001,Confluencia,00046,000430,347,34,14,2,53,54,20,90,10
15,001,Confluencia,00054,000431,345,35,18,3,71,37,9,105,10
15,001,Confluencia,00054,000432,342,50,14,2,65,31,16,97,10
15,001,Confluencia,00054,000433,343,25,20,1,80,35,17,107,8
15,001,Confluencia,00054,000434,341,39,16,5,57,49,34,89,7
15,001,Confluencia,00054,000435,345,33,19,5,75,39,17,93,5
15,001,Confluencia,00054,000436,342,32,20,3,79,32,16,85,10
15,001,Confluencia,00054,000437,343,28,18,4,63,37,12,117,8
15,001,Confluencia,00054,000438,340,31,7,6,82,39,16,93,8
15,001,Confluencia,00054,000439,342,41,14,1,72,35,12,104,9
15,001,Confluencia,00054,000440,346,33,17,4,60,43,18,102,15
15,001,Confluencia,00057,000441,336,31,12,2,38,13,5,172,9
15,001,Confluencia,00057,000442,337,21,13,1,44,33,8,138,12
15,001,Confluencia,00057,000443,343,25,12,1,47,20,9,157,9
15,001,Confluencia,00069,000444,351,27,12,3,38,61,16,117,12
15,001,Confluencia,00069,000445,351,33,4,1,71,62,18,105,13
15,001,Confluencia,00069,000446,352,40,9,2,58,52,14,107,5
15,001,Confluencia,00069,000447,349,24,18,3,51,43,12,130,11
15,001,Confluencia,00069,000448,349,34,18,2,60,48,14,106,11
15,001,Confluencia,00069,000449,350,34,11,5,57,61,28,91,11
15,001,Confluencia,00069,000450,349,10,19,4,65,31,24,126,5
15,001,Confluencia,00069,000451,354,23,15,3,52,57,23,102,11
15,001,Confluencia,00069,000452,352,26,14,1,61,71,10,92,13
15,001,Confluencia,00069,000453,348,29,16,6,61,63,13,107,7
15,001,Confluencia,00069,000454,347,38,20,1,51,49,11,105,19
15,001,Confluencia,00069,000455,350,26,8,3,65,54,18,84,16
15,001,Confluencia,00069,000456,349,29,20,5,69,61,11,94,7
15,001,Confluencia,00069,000457,350,36,12,1,71,47,17,97,16
15,001,Confluencia,00069,000458,352,30,14,1,65,41,30,108,13
15,001,Confluencia,00069,000459,361,13,8,5,63,67,15,129,10
15,001,Confluencia,00069,000460,351,41,0,3,81,48,25,78,12
15,001,Confluencia,00069,000461,351,34,15,1,50,58,21,97,17
15,001,Confluencia,00069,000462,351,34,16,3,64,56,15,98,17
15,001,Confluencia,00069,000463,349,25,26,0,56,44,14,108,11
15,001,Confluencia,00069,000464,350,33,18,3,57,61,12,97,9
15,001,Confluencia,00069,000465,350,33,13,3,63,47,19,96,14
15,001,Confluencia,00069,000466,353,24,15,2,44,50,20,122,18
15,001,Confluencia,00069,000467,348,30,15,5,54,57,15,112,15
15,001,Confluencia,00069,000468,347,33,13,2,70,49,14,100,14
15,001,Confluencia,00069,000469,348,28,23,2,61,42,16,114,11
15,001,Confluencia,00069,000470,348,41,20,1,58,60,16,87,15
15,001,Confluencia,00069,000471,352,30,13,4,66,63,20,92,11
15,001,Confluencia,00069,000472,348,28,17,6,51,58,18,119,11
15,001,Confluencia,00069,000473,350,28,10,6,51,43,27,121,13
15,001,Confluencia,00069,000474,351,34,20,3,72,41,18,121,9
15,001,Confluencia,00069,000475,354,22,16,7,56,60,10,101,15
15,001,Confluencia,00069,000476,349,29,15,0,69,48,16,104,11
15,001,Confluencia,00069,000477,348,27,14,3,58,54,18,104,16
15,001,Confluencia,00069,000478,350,29,14,2,59,86,19,76,8
15,001,Confluencia,00069,000479,350,17,20,8,54,60,17,97,9
15,001,Confluencia,00069,000480,349,28,16,7,52,64,9,91,22
15,001,Confluencia,00069,000481,347,32,19,1,60,69,10,87,7
15,001,Confluencia,00069,000482,350,26,22,3,59,47,19,110,9
15,001,Confluencia,00069,000483,348,28,13,8,66,55,17,86,18
15,001,Confluencia,00069,000484,354,28,5,2,77,55,14,102,10
15,001,Confluencia,00069,000485,351,44,8,4,77,38,12,95,12
15,001,Confluencia,00069,000486,349,34,13,3,66,61,15,90,14
15,001,Confluencia,00069,000487,351,22,20,4,46,59,15,117,12
15,001,Confluencia,00069,000488,348,37,19,0,51,55,16,99,14
15,001,Confluencia,00069,000489,348,31,13,3,58,65,16,91,11
15,001,Confluencia,00069,000490,348,37,6,5,58,57,26,97,10
15,001,Confluencia,00069,000491,350,21,11,2,67,61,14,105,10
15,001,Confluencia,00069,000492,346,49,3,2,56,73,19,86,11
15,001,Confluencia,00069,000493,356,28,15,3,56,60,11,104,15
15,001,Confluencia,00069,000494,348,30,9,2,56,62,15,101,11
15,001,Confluencia,00069,000495,350,43,12,3,81,47,8,99,12
15,001,Confluencia,00069,000496,349,23,15,5,55,71,26,87,11
15,001,Confluencia,00069,000497,347,24,23,6,62,59,17,76,11
15,001,Confluencia,00069,000498,349,27,23,3,78,47,19,97,3
15,001,Confluencia,00069,000499,347,34,16,5,49,48,12,116,15
15,001,Confluencia,00069,000500,351,36,17,4,56,45,19,88,12
15,001,Confluencia,00069,000501,357,35,11,4,58,41,21,116,14
15,001,Confluencia,00069,000502,349,21,27,3,64,53,18,96,14
15,001,Confluencia,00069,000503,347,38,14,4,63,34,17,106,16
15,001,Confluencia,00069,000504,350,29,13,1,53,47,21,107,10
15,001,Confluencia,00069,000505,355,24,18,4,64,75,20,87,10
15,001,Confluencia,00069,000506,349,30,19,6,55,46,13,115,11
15,001,Confluencia,00069,000507,350,36,11,1,52,50,23,118,20
15,001,Confluencia,00069,000508,348,36,13,5,59,49,20,96,10
15,001,Confluencia,00069,000509,351,30,11,2,50,60,12,114,7
15,001,Confluencia,00069,000510,349,39,8,3,53,69,19,99,8
15,001,Confluencia,00069,000511,350,28,9,2,67,48,22,94,13
15,001,Confluencia,00069,000512,351,38,6,8,48,51,20,106,10
15,001,Confluencia,00069,000513,347,25,17,1,67,38,16,114,12
15,001,Confluencia,00069,000514,348,28,13,3,70,62,13,91,16
15,001,Confluencia,00069,000515,347,27,18,3,58,54,15,110,11
15,001,Confluencia,00069,000516,350,30,17,3,55,56,15,108,12
15,001,Confluencia,00069,000517,356,1,40,5,65,43,24,123,10
15,001,Confluencia,00069,000518,347,26,16,3,58,50,20,109,12
15,001,Confluencia,00069,000519,351,24,20,3,69,49,20,95,17
15,001,Confluencia,00069,000520,347,35,11,4,64,56,13,96,14
15,001,Confluencia,00069,000521,352,13,10,4,60,62,25,98,23
15,001,Confluencia,00069,000522,350,32,17,1,70,50,7,104,5
15,001,Confluencia,00069,000523,349,19,21,6,60,53,17,100,14
15,001,Confluencia,00069,000524,350,18,20,1,56,41,10,131,16
15,001,Confluencia,00069,000525,349,31,16,2,57,44,20,99,17
15,001,Confluencia,00069,000526,354,39,15,9,58,41,8,117,7
15,001,Confluencia,00069,000527,347,19,5,4,62,60,20,108,11
15,001,Confluencia,00069,000528,348,36,14,0,59,37,24,110,12
15,001,Confluencia,00069,000529,348,26,17,2,45,66,20,102,14
15,001,Confluencia,00069,000530,348,29,18,5,56,53,15,90,10
15,001,Confluencia,00069,000531,348,25,13,3,60,52,13,112,14
15,001,Confluencia,00069,000532,349,26,11,3,71,38,19,122,14
15,001,Confluencia,00069,000533,347,37,13,4,68,48,17,105,8
15,001,Confluencia,00069,000534,350,11,26,4,73,36,14,114,15
15,001,Confluencia,00069,000535,353,25,7,4,58,46,19,115,10
15,001,Confluencia,00069,000536,349,33,14,3,45,55,9,123,13
15,001,Confluencia,00069,000537,347,39,14,3,62,52,20,93,9
15,001,Confluencia,00069,000538,348,25,13,0,56,60,19,94,15
15,001,Confluencia,00069,000539,344,23,20,3,54,52,25,99,12
15,001,Confluencia,00069,000540,349,22,16,3,52,71,11,98,11
15,001,Confluencia,00069,000541,349,35,15,0,46,38,19,136,10
15,001,Confluencia,00069,000542,347,40,15,5,64,35,12,106,10
15,001,Confluencia,00069,000543,351,30,15,0,54,58,20,104,18
15,001,Confluencia,00069,000544,349,33,18,2,67,48,20,102,8
15,001,Confluencia,00069,000545,349,28,8,3,57,53,18,114,6
15,001,Confluencia,00069,000546,347,15,15,3,89,42,10,103,12
15,001,Confluencia,00069,000547,349,33,15,4,63,59,17,85,12
15,001,Confluencia,00069,000548,350,32,14,4,73,52,17,104,9
15,001,Confluencia,00069,000549,346,18,17,2,56,49,18,121,11
15,001,Confluencia,00069,000550,354,27,17,4,53,51,18,109,13
15,001,Confluencia,00069,000551,349,47,10,2,61,61,20,88,13
15,001,Confluencia,00069,000552,349,30,14,3,54,63,14,110,12
15,001,Confluencia,00069,000553,351,33,13,4,60,51,20,110,6
15,001,Confluencia,00069,000554,349,5,30,1,60,50,15,122,15
15,001,Confluencia,00069,000555,350,50,0,4,62,53,14,95,12
15,001,Confluencia,00069,000556,350,26,13,2,61,47,21,104,14
15,001,Confluencia,00069,000557,351,17,12,6,52,69,13,98,10
15,001,Confluencia,00069,000558,350,20,0,3,67,55,21,107,12
15,001,Confluencia,00069,000559,350,28,16,3,72,48,9,102,10
15,001,Confluencia,00069,000560,350,19,17,7,56,48,16,105,15
15,001,Confluencia,00069,000561,351,28,14,2,54,51,12,104,12
15,001,Confluencia,00069,000562,351,27,7,2,53,57,18,107,8
15,001,Confluencia,00069,000563,346,36,19,7,56,49,22,94,8
15,001,Confluencia,00069,000564,350,21,10,1,63,61,22,95,14
15,001,Confluencia,00069,000565,350,17,13,1,67,56,21,99,16
15,001,Confluencia,00069,000566,345,40,16,3,61,57,12,99,9
15,001,Confluencia,00069,000567,354,39,12,0,72,28,14,121,8
15,001,Confluencia,00069,000568,347,43,13,2,61,50,22,92,6
15,001,Confluencia,00069,000569,346,24,22,2,58,55,20,108,11
15,001,Confluencia,00069,000570,350,33,13,5,70,50,13,100,9
15,001,Confluencia,00069,000571,348,26,10,3,68,52,21,102,17
15,001,Confluencia,00069,000572,348,25,24,1,52,59,12,103,16
15,001,Confluencia,00069,000573,350,29,19,4,66,53,14,92,11
15,001,Confluencia,00069,000574,347,2,7,5,94,85,24,76,10
15,001,Confluencia,00069,000575,348,29,16,4,78,54,15,94,12
15,001,Confluencia,00069,000576,353,27,14,6,67,45,21,111,9
15,001,Confluencia,00079,000577,326,18,12,1,45,64,11,86,10
15,001,Confluencia,00079,000578,327,22,8,4,51,63,11,105,12
15,001,Confluencia,00079,000579,328,20,13,4,57,38,14,101,12
15,001,Confluencia,00079,000580,328,19,10,3,52,78,18,85,17
15,001,Confluencia,00079,000581,327,27,12,2,51,67,14,82,14
15,001,Confluencia,00079,000582,325,20,10,3,67,59,12,85,11
15,001,Confluencia,00079,000583,334,33,11,2,41,75,10,89,13
15,001,Confluencia,00079,000584,327,26,5,1,48,64,17,75,16
15,001,Confluencia,00079,000585,325,18,8,5,57,53,15,88,11
15,001,Confluencia,00079,000586,329,20,14,3,64,55,14,93,8
15,001,Confluencia,00079,000587,328,22,15,6,55,48,16,87,15
15,001,Confluencia,00079,000588,329,27,13,3,53,65,17,80,11
15,001,Confluencia,00079,000589,326,33,8,5,57,75,11,72,12
15,001,Confluencia,00079,000590,331,24,16,4,58,57,11,86,7
15,001,Confluencia,00089,000591,336,29,16,4,56,43,14,104,10
15,001,Confluencia,00089,000592,337,31,17,4,54,59,8,104,10
15,001,Confluencia,00089,000593,339,21,15,1,59,51,21,107,12
15,001,Confluencia,00089,000594,338,21,17,6,62,54,16,90,13
15,001,Confluencia,00089,000595,342,42,11,7,68,42,11,98,1
15,001,Confluencia,00089,000596,338,26,17,5,66,55,16,103,9
15,001,Confluencia,00089,000597,342,36,17,5,60,61,13,79,15
15,001,Confluencia,00089,000598,340,35,18,1,50,53,11,102,10
15,001,Confluencia,00089,000599,344,25,13,1,50,59,10,124,8
15,001,Confluencia,00089,000600,340,33,15,1,54,53,12,113,8
15,001,Confluencia,00089,000601,344,31,15,4,70,42,16,104,10
15,001,Confluencia,00089,000602,337,21,19,3,62,41,13,120,12
15,001,Confluencia,00089,000603,342,34,15,2,57,54,9,110,10
15,001,Confluencia,00089,000604,338,33,15,3,59,47,10,104,12
15,001,Confluencia,00089,000605,342,41,17,3,67,46,17,93,8
15,001,Confluencia,00089,000606,340,62,7,3,47,56,16,86,8
15,001,Confluencia,00089,000607,339,27,20,4,48,60,11,105,15
15,001,Confluencia,00100,000608,348,42,0,5,57,53,8,118,17
15,001,Confluencia,00100,000609,351,38,16,2,27,59,6,117,20
15,001,Confluencia,00100,000610,348,40,19,8,40,35,16,120,19
15,001,Confluencia,00100,000611,349,38,7,3,49,44,8,133,12
15,001,Confluencia,00100,000612,349,23,11,2,51,47,16,122,15
15,001,Confluencia,00100,000613,349,38,8,3,34,42,10,149,13
15,001,Confluencia,00100,000614,349,20,9,11,34,31,11,145,21
15,001,Confluencia,00100,000615,345,18,5,4,38,43,26,136,20
15,001,Confluencia,00100,000616,349,43,1,0,47,46,13,117,20
15,001,Confluencia,00100,000617,349,41,8,3,39,59,10,111,19
15,001,Confluencia,00100,000618,346,35,13,1,47,43,18,130,13
15,001,Confluencia,00100,000619,347,40,0,2,40,52,9,131,12
15,001,Confluencia,00100,000620,350,23,10,6,48,44,9,134,14
15,001,Confluencia,00100,000621,351,34,13,3,45,35,20,142,14
15,001,Confluencia,00100,000622,347,35,14,3,41,48,14,129,8
15,001,Confluencia,00100,000623,348,33,8,1,38,51,11,130,14
15,001,Confluencia,00100,000624,348,33,4,3,34,39,14,143,16
15,001,Confluencia,00100,000625,351,34,2,2,48,49,7,132,15
15,001,Confluencia,00100,000626,347,23,2,8,46,47,15,134,8
15,001,Confluencia,00100,000627,348,34,10,0,50,44,15,118,15
15,001,Confluencia,00100,000628,349,27,0,4,41,49,15,124,16
15,001,Confluencia,00100,000629,347,19,4,2,44,58,15,131,11
15,001,Confluencia,00100,000630,348,28,11,1,35,39,18,127,14
15,001,Confluencia,00100,000631,347,29,10,1,47,59,14,112,14
15,001,Confluencia,00100,000632,348,15,16,1,49,41,14,137,21
15,001,Confluencia,00100,000633,353,28,13,2,25,57,14,124,21
15,001,Confluencia,00100,000634,349,36,10,3,39,59,11,124,18
15,001,Confluencia,00100,000635,348,35,15,0,29,51,15,119,12
15,001,Confluencia,00100,000636,348,26,11,3,53,52,19,107,20
15,001,Confluencia,00100,000637,349,30,0,2,51,67,17,107,14
15,001,Confluencia,00100,000638,346,21,8,4,48,56,9,113,18
15,001,Confluencia,00100,000639,347,23,5,3,43,46,9,141,22
15,001,Confluencia,00100,000640,347,36,10,2,34,35,14,142,22
15,001,Confluencia,00100,000641,353,40,16,1,49,39,11,118,26
15,001,Confluencia,00100,000642,348,38,12,3,43,40,14,116,21
15,001,Confluencia,00100,000643,350,42,5,2,42,29,11,144,19
15,001,Confluencia,00100,000644,348,23,10,8,42,39,14,107,34
15,001,Confluencia,00100,000645,347,39,9,3,43,57,12,103,16
15,001,Confluencia,00100,000646,349,2,42,4,37,46,10,132,16
15,001,Confluencia,00100,000647,349,36,6,2,36,43,7,147,12
15,001,Confluencia,00100,000648,349,44,12,2,36,30,8,142,12
15,001,Confluencia,00100,000649,349,30,13,1,42,47,9,133,15
15,001,Confluencia,00100,000650,352,25,2,0,38,59,23,119,15
15,001,Confluencia,00100,000651,349,36,10,3,49,29,12,148,11
15,001,Confluencia,00100,000652,347,18,5,5,50,50,11,115,19
15,001,Confluencia,00100,000653,348,14,15,1,46,37,22,131,27
15,001,Confluencia,00100,000654,346,59,6,0,60,38,7,114,20
15,001,Confluencia,00100,000655,349,38,8,5,37,48,14,128,17
15,001,Confluencia,00100,000656,347,30,5,3,37,43,14,149,13
15,001,Confluencia,00100,000657,348,36,0,4,40,36,19,142,15
15,001,Confluencia,00100,000658,347,38,4,1,49,53,10,103,18
15,001,Confluencia,00100,000659,347,14,11,3,37,49,10,121,34
15,001,Confluencia,00100,000660,353,43,10,3,41,32,12,149,12
15,001,Confluencia,00100,000661,349,44,10,2,37,51,0,117,17
15,001,Confluencia,00100,000662,348,35,3,4,29,50,15,131,10
15,001,Confluencia,00100,000663,348,42,12,2,34,32,19,128,20
15,001,Confluencia,00100,000664,351,28,12,3,50,50,10,115,24
15,001,Confluencia,00100,000665,348,39,1,2,34,66,8,109,19
15,001,Confluencia,00100,000666,349,19,6,1,34,52,20,114,28
15,001,Confluencia,00100,000667,349,46,10,1,37,35,6,142,13
15,001,Confluencia,00100,000668,348,23,12,2,49,49,8,134,15
15,001,Confluencia,00100,000669,351,29,14,0,26,52,8,141,19
15,001,Confluencia,00100,000670,348,37,9,4,42,46,9,125,13
15,001,Confluencia,00100,000671,350,33,2,6,36,40,21,122,16
15,001,Confluencia,00100,000672,351,38,6,2,45,42,12,138,17
15,001,Confluencia,00100,000673,348,42,15,0,56,35,8,128,19
15,001,Confluencia,00100,000674,349,39,2,2,46,45,7,138,11
15,001,Confluencia,00100,000675,348,23,7,4,43,48,17,114,16
15,001,Confluencia,00100,000676,350,29,5,2,38,47,10,150,16
15,001,Confluencia,00100,000677,353,28,16,1,37,52,23,125,12
15,001,Confluencia,00100,000678,349,22,8,0,41,39,14,159,11
15,001,Confluencia,00100,000679,349,21,12,3,34,60,7,126,23
15,001,Confluencia,00100,000680,348,28,2,3,48,53,14,113,18
15,001,Confluencia,00100,000681,349,25,15,3,51,40,12,143,9
15,001,Confluencia,00100,000682,347,24,11,0,51,51,9,128,13
15,001,Confluencia,00100,000683,348,31,8,2,51,39,11,133,16
15,001,Confluencia,00100,000684,348,31,17,2,39,53,10,118,17
15,001,Confluencia,00100,000685,350,27,9,2,36,46,15,116,21
15,001,Confluencia,00100,000686,352,31,12,3,54,52,12,122,15
15,001,Confluencia,00100,000687,347,20,11,4,48,43,13,138,16
15,001,Confluencia,00100,000688,349,34,10,2,42,38,15,140,11
15,001,Confluencia,00100,000689,349,33,7,6,57,45,6,116,16
15,001,Confluencia,00100,000690,349,37,11,5,41,37,10,126,23
15,001,Confluencia,00100,000691,349,30,4,1,46,47,15,126,19
15,001,Confluencia,00100,000692,353,39,12,1,44,43,8,125,9
15,001,Confluencia,00105,000693,147,11,0,1,20,11,1,73,3
15,001,Confluencia,00110,000694,348,39,7,3,53,45,11,100,24
15,001,Confluencia,00110,000695,350,26,9,3,54,54,9,116,23
15,001,Confluencia,00110,000696,348,22,17,2,46,77,11,92,17
15,001,Confluencia,00110,000697,350,28,8,2,45,69,12,108,18
15,001,Confluencia,00110,000698,349,28,15,3,51,68,12,92,14
15,001,Confluencia,00110,000699,354,25,8,3,55,72,16,104,15
15,001,Confluencia,00110,000700,348,25,9,5,58,47,19,104,22
15,001,Confluencia,00110,000701,347,24,11,1,67,46,14,108,19
15,001,Confluencia,00110,000702,350,24,7,3,46,45,17,110,24
15,001,Confluencia,00110,000703,344,19,16,0,44,75,8,105,19
15,001,Confluencia,00110,000704,350,14,9,2,43,54,14,128,22
15,001,Confluencia,00115,000705,347,22,8,1,66,44,15,128,19
15,001,Confluencia,00115,000706,344,40,15,5,68,50,12,94,15
15,001,Confluencia,00115,000707,344,30,10,4,63,38,9,108,19
15,001,Confluencia,00115,000708,344,31,17,3,72,38,14,91,15
15,001,Confluencia,00115,000709,341,15,21,3,64,54,12,108,17
15,001,Confluencia,00115,000710,344,35,2,3,55,42,11,110,16
15,001,Confluencia,00115,000711,350,19,15,2,63,57,7,127,16
15,001,Confluencia,00115,000712,342,21,13,1,48,68,12,92,23
15,001,Confluencia,00115,000713,346,28,12,1,67,49,12,104,23
15,001,Confluencia,00115,000714,341,12,8,1,64,43,20,116,13
15,001,Confluencia,00115,000715,343,37,6,4,62,45,11,110,12
15,001,Confluencia,00115,000716,346,34,13,2,54,51,8,105,17
15,001,Confluencia,00115,000717,343,27,16,3,46,47,5,126,15
15,001,Confluencia,00115,000718,346,25,15,3,72,61,4,104,11
15,001,Confluencia,00115,000719,347,39,12,1,60,38,12,112,13
15,001,Confluencia,00115,000720,345,31,8,3,55,52,5,121,11
15,001,Confluencia,00115,000721,347,26,14,2,73,38,11,108,23
15,001,Confluencia,00115,000722,350,34,11,5,54,52,6,120,17
15,001,Confluencia,00115,000723,343,33,14,4,77,33,8,100,14
15,001,Confluencia,00115,000724,345,25,5,0,53,64,14,97,27
15,001,Confluencia,00115,000725,344,18,20,1,41,65,17,96,24
15,001,Confluencia,00115,000726,346,29,21,1,57,52,16,89,20
15,001,Confluencia,00115,000727,348,26,13,3,57,54,15,105,26
15,001,Confluencia,00115,000728,347,16,7,3,67,48,16,112,18
15,001,Confluencia,00115,000729,346,19,22,3,69,43,10,116,15
15,001,Confluencia,00115,000730,343,20,9,2,56,71,14,103,26
15,001,Confluencia,00115,000731,344,1,46,2,61,45,17,93,24
15,001,Confluencia,00115,000732,345,28,7,2,58,48,18,120,21
15,001,Confluencia,00115,000733,346,23,12,0,59,53,4,103,19
15,001,Confluencia,00115,000734,345,18,15,1,71,59,7,107,23
15,001,Confluencia,00115,000735,344,23,18,1,72,41,16,99,14
15,001,Confluencia,00120,000736,55,7,1,1,4,9,0,18,1
15,001,Confluencia,00130,000737,242,15,21,1,86,22,1,58,6
15,001,Confluencia,00140,000738,322,12,17,3,92,65,5,59,4
15,001,Confluencia,00140,000739,321,10,12,1,82,70,4,40,7
15,001,Confluencia,00140,000740,320,7,17,2,102,60,13,38,4
15,001,Confluencia,00140,000741,324,15,15,4,86,63,14,41,12
15,001,Confluencia,00140,000742,330,13,8,4,104,55,11,58,4
15,001,Confluencia,00150,000743,339,31,14,1,59,47,12,104,22
15,001,Confluencia,00150,000744,340,36,9,1,78,41,7,100,16
15,001,Confluencia,00150,000745,338,18,16,2,52,61,14,100,14
15,001,Confluencia,00150,000746,340,29,3,5,66,61,20,85,18
15,001,Confluencia,00150,000747,340,47,2,0,68,51,4,92,22
15,001,Confluencia,00150,000748,344,21,12,3,57,45,15,102,12
15,001,Confluencia,00150,000749,338,22,17,2,44,55,14,103,20
15,001,Confluencia,00150,000750,340,29,12,6,65,48,11,112,9
15,001,Confluencia,00150,000751,343,33,9,2,35,49,13,113,11
15,001,Confluencia,00150,000752,340,1,38,1,58,42,24,105,22
15,001,Confluencia,00150,000753,338,18,42,2,56,44,14,105,8
15,001,Confluencia,00150,000754,344,43,1,5,56,53,11,91,11
15,001,Confluencia,00150,000755,338,34,19,2,48,40,10,124,12
15,001,Confluencia,00150,000756,337,22,17,2,70,48,8,103,13
15,001,Confluencia,00150,000757,335,50,4,3,59,51,13,89,27
15,001,Confluencia,00150,000758,338,62,4,0,44,63,11,66,23
15,001,Confluencia,00150,000759,337,37,13,2,47,54,11,97,19
15,001,Confluencia,00150,000760,344,30,21,5,47,56,15,105,13
15,001,Confluencia,00150,000761,339,27,8,1,46,54,16,114,17
15,001,Confluencia,00150,000762,338,26,11,5,50,49,8,124,16
15,001,Confluencia,00150,000763,339,9,5,5,42,55,8,141,8
15,001,Confluencia,00150,000764,339,9,26,5,51,60,10,114,23
15,001,Confluencia,00150,000765,336,54,10,3,47,35,7,112,13
15,001,Confluencia,00150,000766,344,33,14,3,68,55,7,96,10
15,001,Confluencia,00155,000767,261,26,12,0,51,50,8,62,3
15,001,Confluencia,00160,000768,350,36,5,7,51,70,12,95,16
15,001,Confluencia,00160,000769,347,24,19,3,52,45,11,105,27
15,001,Confluencia,00160,000770,349,25,4,1,44,87,11,98,24
15,001,Confluencia,00160,000771,349,34,7,5,36,83,17,91,14
15,001,Confluencia,00160,000772,346,40,10,3,50,67,7,101,9
15,001,Confluencia,00160,000773,349,41,6,4,43,57,15,107,12
15,001,Confluencia,00160,000774,350,30,5,2,47,66,19,107,12
15,001,Confluencia,00160,000775,349,31,8,7,39,62,16,102,19
15,001,Confluencia,00160,000776,356,27,8,5,58,56,18,108,27
15,001,Confluencia,00160,000777,350,32,3,3,33,78,15,115,16
15,001,Confluencia,00160,000778,347,39,3,4,43,81,9,84,15
15,001,Confluencia,00160,000779,351,32,6,2,35,75,20,109,10
15,001,Confluencia,00160,000780,350,28,8,6,53,72,18,95,11
15,001,Confluencia,00160,000781,350,34,4,2,47,54,29,108,12
15,001,Confluencia,00160,000782,346,40,5,2,44,57,15,104,14
15,001,Confluencia,00160,000783,355,39,7,4,40,60,16,120,18
15,001,Confluencia,00160,000784,351,28,1,6,34,63,18,126,22
15,001,Confluencia,00160,000785,349,39,9,3,40,53,22,114,17
15,001,Confluencia,00160,000786,348,39,7,0,32,66,8,117,21
15,001,Confluencia,00160,000787,348,45,0,2,45,66,17,92,18
15,001,Confluencia,00160,000788,349,40,8,3,48,65,17,86,18
15,001,Confluencia,00160,000789,349,40,7,0,38,70,24,101,12
15,001,Confluencia,00160,000790,348,33,4,4,43,73,13,85,16
15,001,Confluencia,00160,000791,350,35,14,7,47,73,12,97,21
15,001,Confluencia,00160,000792,350,40,0,4,40,87,17,74,23
15,001,Confluencia,00160,000793,351,32,10,3,40,53,21,131,13
15,001,Confluencia,00160,000794,352,40,11,0,46,65,17,88,18
15,001,Confluencia,00160,000795,351,29,5,2,40,66,19,108,11
15,001,Confluencia,00160,000796,346,33,6,3,48,69,13,74,21
15,001,Confluencia,00160,000797,351,20,6,7,55,84,13,101,18
15,001,Confluencia,00160,000798,353,37,11,1,39,58,14,104,18
15,001,Confluencia,00160,000799,351,25,13,3,57,77,21,73,21
15,001,Confluencia,00160,000800,355,30,12,1,55,72,13,97,18
15,001,Confluencia,00160,000801,352,29,4,5,55,73,12,95,22
15,001,Confluencia,00160,000802,350,26,16,5,33,87,15,90,14
15,001,Confluencia,00160,000803,347,35,9,1,38,86,11,94,20
15,001,Confluencia,00160,000804,345,24,11,6,45,77,9,105,14
15,001,Confluencia,00160,000805,350,28,8,3,40,82,18,96,19
15,001,Confluencia,00160,000806,353,24,13,3,55,60,15,105,12
15,001,Confluencia,00160,000807,351,25,7,3,47,68,14,106,27
15,001,Confluencia,00160,000808,353,47,14,4,51,56,10,105,12
15,001,Confluencia,00160,000809,350,28,19,0,39,69,12,115,9
15,001,Confluencia,00160,000810,349,30,7,5,44,52,11,125,11
15,001,Confluencia,00160,000811,353,27,26,0,39,59,13,116,16
15,001,Confluencia,00160,000812,351,35,6,2,44,77,23,91,15
15,001,Confluencia,00160,000813,349,34,11,3,46,72,9,97,15
15,001,Confluencia,00160,000814,349,42,0,2,45,52,11,115,19
15,001,Confluencia,00160,000815,343,31,3,6,42,75,11,93,25
