lista,votos,electores
Macri - Michetti (Alianza Cambiemos),114963,269093
Scioli - Zaninni (Alianza Frente Para La Victoria),88502,269093
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,269093
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,269093
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,269093
Stolbizer - Olaviaga (Alianza Progresistas),0,269093
Votos En Blanco,2110,269093
Votos Nulos,1988,269093
