lista,votos,electores
Alianza Frente Justicialista Creer Entre Ríos - Lista 2: 		Bordet - Stratta,392065,1080108
Alianza Cambiemos - Lista 502a - Cambiando Juntos: 		Benedetti - Hein,226223,1080108
Partido Socialista,16630,1080108
Nueva Izquierda - Lista 187: Meiners - Naput,13281,1080108
Confederación Vecinalista Entre Ríos - Lista 15: Sapetti 		- Figun,12854,1080108
Ser - Lista 5: Acebal - Cornejo Acevedo,11609,1080108
Votos Nulos,12719,1080108
Votos En Blanco,125772,1080108
