lista,votos,electores
Justicialista,82051,133945
Union Civica Radical,19546,133945
Movimiento De Integracion Y Desarrollo,928,133945
Comunista,599,133945
Fuerza Republicana,576,133945
Frente Politico Riojano,310,133945
Movimiento Al Socialismo,226,133945
Votos En Blanco,1626,133945
Votos Nulos,702,133945
