lista,votos,electores,cargos
Perón - Quijano (Laborista-Unión Civica Radical Junta Renovadora Y Aliados),1487866,3405173,304
Tamborini - Mosca 	(Alianza Unión Democrática),1207080,3405173,72
Demócrata Nacional,43499,3405173,0
Unión Cívica Radical Bloquista,13469,3405173,0
Unión Cívica Radical De Santiago Del Estero,12362,3405173,0
Unión Cívica Radical Lencinista,3918,3405173,0
Otros,47558,3405173,0
Votos Blancos Y Nulos,23735,3405173,0
