lista,votos,electores
Valdés-Canteros (Alianza Encuentro Por Corrientes-Eco + Cambiemos),332683,810689
Espínola-Artaza (Alianza Frente Corrientes Podemos Mas),278248,810689
Brisco-Macri (Proyecto Popular),4612,810689
Votos En Blanco,4529,810689
Votos Nulos,8753,810689
