lista,votos,electores
Rozas - Pibernius (Alianza Frente De Todos),291406,599505
Capitanich - Pertile,165139,599505
Díaz - Martínez (Alianza Izquierda Unida - Comunista),3354,599505
Votos En Blanco,9104,599505
Votos Nulos,1796,599505
