lista,votos,electores
Macri - Michetti (Alianza Cambiemos),1546831,2791736
Scioli - Zaninni (Alianza Frente Para La Victoria),616002,2791736
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,2791736
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,2791736
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,2791736
Stolbizer - Olaviaga (Alianza Progresistas),0,2791736
Votos En Blanco,23388,2791736
Votos Nulos,32622,2791736
