lista,votos,electores
"Alianza Cambia Mendoza: Cornejo, Alfredo",455954,1352973
Alianza Frente Para La Victoria,406923,1352973
"Alianza Frente De Izquierda Y Los Trabajadores: Barbeito, Noelia",71551,1352973
"Partido Federal: Aguinaga, Alberto",10705,1352973
"Alianza M.s.t. - Nueva Izquierda: Marianetti, Marcia",7288,1352973
"Alianza Frente Fiscal Renovador Es Posible: Galiotti, Luis José María",5954,1352973
Votos En Blanco,72629,1352973
Votos Nulos,19977,1352973
