lista,votos,electores
Frente Chaco Merece Mas,352164,859161
Vamos Chaco - A-Unidos: Ayala - Cipolini,219707,859161
Partido Del Obrero - 1-Hacia El Frente De Izq Y De Los Trabajadores: Garcia - Delgado,11359,859161
Proyecto Sur - N 1-Frente Popular Sur: Legal - Cabral,3864,859161
Movimiento Independiente De Justicia Y Dignidad - A-Amarilla Y Negra: Alvarez - Bisceglia,1687,859161
Votos En Blanco,49282,859161
Votos Nulos,5045,859161
