lista,votos,electores
Justicialista,51867,166651
Union Civica Radical,33383,166651
Movimiento De Integracion Y Desarrollo,27969,166651
Movimiento Linea Popular,5998,166651
Democrata Cristiano,713,166651
Intransigente,391,166651
Comunista,373,166651
Para La Democracia Social,336,166651
Votos En Blanco,4469,166651
Votos Nulos,1023,166651
