lista,votos,electores
Macri - Michetti (Alianza Cambiemos),108543,274702
Scioli - Zaninni (Alianza Frente Para La Victoria),104169,274702
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,274702
Stolbizer - Olaviaga (Alianza Progresistas),0,274702
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,274702
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,274702
Votos En Blanco,2161,274702
Votos Nulos,2971,274702
