lista,votos,electores
Obregon Cano – Lopez 	(Frente Justicialista De Liberación),608826,1318704
Martinez – Celli 	(Unión Cívica Radical),522283,1318704
Agrello – Atala 	(Alianza Popular Federalista),0,1318704
Otros,10493,1318704
