lista,votos,electores
Scioli - Zaninni (Alianza Frente Para La Victoria),260937,536644
Macri - Michetti (Alianza Cambiemos),175377,536644
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,536644
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,536644
Stolbizer - Olaviaga (Alianza Progresistas),0,536644
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,536644
Votos En Blanco,3453,536644
Votos Nulos,5087,536644
