lista,votos,electores,cargos
Union Civica Radical,118676,312945,9
Justicialista,114454,312945,9
Movimiento De Integracion Y Desarrollo,3885,312945,0
Intransigente,738,312945,0
Democrata Cristiano,538,312945,0
Union De Centro Democratico,535,312945,0
Frente De Izquierda Popular,378,312945,0
Federal,194,312945,0
Obrero,72,312945,0
Votos En Blanco,9833,312945,0
Votos Nulos,1526,312945,0
