lista,votos,electores
Scioli - Zaninni (Alianza Frente Para La Victoria),102003,237719
Macri - Michetti (Alianza Cambiemos),72876,237719
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,237719
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,237719
Stolbizer - Olaviaga (Alianza Progresistas),0,237719
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,237719
Votos En Blanco,1317,237719
Votos Nulos,2797,237719
