lista,votos,electores
Scioli - Zaninni (Alianza Frente Para La Victoria),250621,512898
Macri - Michetti (Alianza Cambiemos),148087,512898
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,512898
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,512898
Stolbizer - Olaviaga (Alianza Progresistas),0,512898
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,512898
Votos En Blanco,3935,512898
Votos Nulos,8190,512898
