lista,votos,electores
Fernandez – Campello 	(Justicialista),39204,90088
Gonzalez – Williams 	(Acción Chubutense),26049,90088
Unión Cívica Radical,0,90088
Revolucionario Cristiano,0,90088
Otros,0,90088
