lista,votos,electores
Frente Santa Fe Para Todos,692424,2437901
"Frente Progresista, Civico Y Social",665614,2437901
Union Pro Federal,241631,2437901
"Movimiento Independiente, Justicia Y Dignidad",9556,2437901
Partido Autonomista,5543,2437901
Partido Obrero,9364,2437901
Votos En Blanco,74644,2437901
Votos Nulos,93046,2437901
