lista,votos,electores
Ríos - Basanetti (Afirmación Para Una República Igualitaria),31619,92007
Cóccaro - Bertone,28678,92007
Garramuño - Blanco,0,92007
Votos En Blanco,535,92007
Votos Nulos,2459,92007
