lista,votos,electores
Justicialista: Maza - Herrera,81381,191316
Riojano Para El Trabajo Y La Produccion,63812,191316
Alianza Transitoria Izquierda Unida: Pavón - Guerrero,1193,191316
Alianza Frente Del Pueblo: Schargrodsky - Pérez,518,191316
Votos En Blanco,9224,191316
Votos Nulos,746,191316
