lista,votos,electores
Alianza Frente Civico Y Social,62312,161631
Alianza Movimiento Afirmacion Popular,48002,161631
Alianza Frente Esperanza Nueva Catamarca,14806,161631
Fuerza Republicana,934,161631
Movimiento Al Socialismo,338,161631
Corriente Patria Libre,311,161631
Comunista,286,161631
Votos En Blanco,2616,161631
Votos Nulos,247,161631
