lista,votos,electores
Demócrata De Mendoza,106293,453900
Unión Cívica Radical Del Pueblo,76623,453900
Tres Banderas,73090,453900
Partido Votos En Blanco De Los Trabajadores,67048,453900
Votos En Blanco,25680,453900
Socialista Argentino,19325,453900
Unión Del Pueblo Argentino,15066,453900
Unión Cívica Radical Intransigente,11167,453900
Otros,9679,453900
