lista,votos,electores,cargos
Frente Justicialista Popular,291070,660171,12
Union Civica Radical - Confederacion Federalista Independiente,220505,660171,9
Alianza De Centro,34408,660171,1
Alianza Unidad Socialista,7858,660171,0
Alianza Izquierda Unida,6346,660171,0
Frente Humanista - Verde,2468,660171,0
Obrero,1469,660171,0
Votos En Blanco,4755,660171,0
Votos Nulos,2963,660171,0
