lista,votos,electores
Alianza Frente Para La Victoria,214358,468846
"Alianza Union, Produccion Y Trabajo",58445,468846
Alianza Todos Por San Juan,19783,468846
Dignidad Ciudadana,7854,468846
Alianza Frente Opositor,6026,468846
Votos En Blanco,25341,468846
Votos Nulos,3470,468846
Votos Recurridos,803,468846
