lista,votos,electores
Justicialista,70225,173517
Union Civica Radical,40939,173517
Convocatoria Independiente,26677,173517
Alianza Frente Popular,1905,173517
Socialista Popular,1556,173517
Movimiento Federalista Pampeano,1506,173517
Alianza Pueblo Unido,1402,173517
Movimiento Al Socialismo,686,173517
Votos En Blanco,6078,173517
Votos Nulos,537,173517
