lista,votos,electores
0,0,416710
Das Neves - Arcioni (Alianza Frente Union Chubut Somos Todos),116542,416710
Buzzi - Garitano (Alianza Frente Para La Victoria),113054,416710
Lorenzo - Leiva (Alianza Cambiemos Chubut),41159,416710
Petersen - Avila (Movimiento Polo Social La Tercera Posición De La Gente),7581,416710
Votos En Blanco,49427,416710
Votos Nulos,4588,416710
