lista,votos,electores
Insfrán-Bogado (Justicialista),233150,421702
Petcoff Naidenoff-Argañaraz (Confederacion Frente Amplio Formoseño),82694,421702
Sapkus-Coronel (Partido Obrero),2540,421702
Votos En Blanco,17428,421702
Votos Nulos,2202,421702
