lista,votos,electores
Macri - Michetti (Alianza Cambiemos),178156,357275
Scioli - Zaninni (Alianza Frente Para La Victoria),99667,357275
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,357275
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,357275
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,357275
Stolbizer - Olaviaga (Alianza Progresistas),0,357275
Votos En Blanco,3403,357275
Votos Nulos,4556,357275
