lista,votos,electores
Macri - Michetti (Alianza Cambiemos),453149,1031558
Scioli - Zaninni (Alianza Frente Para La Victoria),388219,1031558
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,1031558
Stolbizer - Olaviaga (Alianza Progresistas),0,1031558
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,1031558
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,1031558
Votos En Blanco,6833,1031558
Votos Nulos,10225,1031558
