lista,votos,electores
Scioli - Zaninni (Alianza Frente Para La Victoria),4882082,11902147
Macri - Michetti (Alianza Cambiemos),4662935,11902147
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,11902147
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,11902147
Stolbizer - Olaviaga (Alianza Progresistas),0,11902147
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,11902147
Votos En Blanco,133940,11902147
Votos Nulos,110923,11902147
