lista,votos,electores
Justicialista,163861,333145
Confederación Politica Y Social,41278,333145
Afirmación Para Una República Igualitaria,8607,333145
Solidaridad Y Organización Para La Liberación,839,333145
Accion Nativa - Pacto Provincial,505,333145
Humanista,456,333145
Votos Blancos,19196,333145
Votos Nulos,1742,333145
