lista,votos,electores
Bittel-Franchisena (Alianza Unión Popular Conservador Del Chaco),59524,272958
Reggiardo – Jajan (Unión Cívica Radical Del Pueblo),39832,272958
Lestani – Liva (Unión Cívica Radical Intransigente),26013,272958
Teson – Varela (Unión Del Pueblo Argentino),10788,272958
Penchansky – Romeu (Demócrata Progresista),10016,272958
Otros,56908,272958
