lista,votos,electores
Alianza Frente De Todos,261073,624727
Alianza Frente Unidos Por Corrientes,139821,624727
Alianza Frente Proyecto Corrientes,25507,624727
Alianza Unidad Popular Correntina,3386,624727
Accion Transformadora,1342,624727
Votos Nulos,6538,624727
Votos En Blanco,5152,624727
