lista,votos,electores
Unión Cívica Radical Del Pueblo,17743,66897
Votos En Blanco,12275,66897
Unión Cívica Radical Intransigente,6152,66897
Unión Del Pueblo Argentino,5029,66897
Demócrata Cristiano,2587,66897
Demócrata Progresista,2265,66897
Otros,108,66897
