lista,votos,electores
Alianza Frente Para La Victoria,103007,416652
Alianza Frente Union Chubut Somos Todos - Lista A Por Siempre Chubut,101617,416652
Alianza Cambiemos Chubut,40335,416652
Movimiento Polo Social La Tercera Posicion De La Gente - Lista Ms Igualdad Y 		Decencia,4734,416652
Movimiento Socialista De Los Trabajadores - Lista A Participacion Para La 		Transparencia,3405,416652
Partido Acción Chubutense - Lista A Federal Y Popular Roja,3340,416652
Del Trabajo Y Del Pueblo - Lista A Unidad,1932,416652
Votos En Blanco,54757,416652
Votos Nulos,5605,416652
