lista,votos,electores
Unión Cívica Radical Del Pueblo,17063,70801
Votos En Blanco,12295,70801
Demócrata,7657,70801
Unión Cívica Radical Intransigente,6666,70801
Unión Popular,6470,70801
Otros,6631,70801
