lista,votos,electores
Justicialista,91803,148971
Union Civica Radical- Fresol,19945,148971
Frente Pais Solidario,7588,148971
Movimiento Por La Dignidad Y La Independencia,495,148971
Alianza Sur,320,148971
Movimiento Socialista De Los Trabajadores,208,148971
Humanista,97,148971
Frente Unidad De Los Trabajadores - Obrero,96,148971
Corriente Patria Libre,80,148971
Votos En Blanco,4803,148971
Votos Nulos,579,148971
