lista,votos,electores
Saenz Gobernador: Sáenz,292690,1025761
Frente De Todos,220278,1025761
Olmedo Gobernador: Olmedo,132604,1025761
Frente De Izquierda Y De Trabajadores - Unidad,24573,1025761
Frente Grande: Fernández,13437,1025761
Votos En Blanco,21964,1025761
Votos Nulos,121,1025761
