lista,votos,electores
0,0,132846
Bertone - Arcando (Alianza Frente Para La Victoria),37994,132846
Sciurano 	- Boyadjian (Alianza Unir Tierra Del Fuego),30781,132846
Crocianelli 	- Saldivia (Social Patagonico),4488,132846
López - Blanco (Espacio Democratico Para La Victoria),4251,132846
Votos En Blanco,12839,132846
Votos Nulos,2287,132846
