lista,votos,electores
"Alianza Compromiso Federal - Lista A.c.u.: Rodriguez Saa, Alberto Jose",119461,358271
"Alianza Cambiemos - Lista 30: Riccardo, Jose Luis",60439,358271
"Alianza Frente Para La Victoria - Lista Celesta Y Blanca K: Gonzalez Espindola, Hector Daniel",37525,358271
"Movimiento De Accion Vecinal - Lista A: Nogueira Lucero, Fabricio Fernando Flavio",2565,358271
"Movimiento Libres Del Sur - Lista Creo: Arias, German Eduardo ""Chango""",2265,358271
"Partido Union Vecinal Provincial - Lista A: Contreras, Rolando Manuel",717,358271
Votos En Blanco,65928,358271
Votos Nulos,2860,358271
