lista,votos,electores
Rozas-Pibernius,205186,547311
Tenev-Bracone,198374,547311
Ruiz Palacios-Pertile,0,547311
Del Trabajo Y Del Pueblo,0,547311
Votos En Blanco,3835,547311
Votos Nulos,1885,547311
