lista,votos,electores
Movimiento Popular Fueguino,12414,42908
Alianza Frente Justicialista Para La Victoria,11906,42908
Union Civica Radical,1851,42908
Socialista Autentico,430,42908
Movimiento Al Socialismo,189,42908
Alianza El Frente,180,42908
Alianza Frente Izquierda Fueguina Revolucionaria,146,42908
Obrero,110,42908
Union De Centro Democratico,109,42908
Votos En Blanco,1399,42908
