lista,votos,electores
Justicialista,132220,397068
Union Civica Radical,83762,397068
Tres Banderas,37577,397068
Alianza Popular,11041,397068
Intransigente,2034,397068
Movimiento De Integracion Y Desarrollo,1421,397068
Alianza Federal,940,397068
Socialista Popular,940,397068
Frente De Izquierda Popular,586,397068
Votos En Blanco,1150,397068
Votos Nulos,5828,397068
