lista,votos,electores
Scioli - Zaninni (Alianza Frente Para La Victoria),54503,127120
Macri - Michetti (Alianza Cambiemos),38407,127120
Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),0,127120
Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),0,127120
Stolbizer - Olaviaga (Alianza Progresistas),0,127120
Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),0,127120
Votos En Blanco,579,127120
Votos Nulos,2219,127120
