lista,votos,electores
Justicialista,771750,2000377
Al Lema,2025,2000377
Alianza Santafesina,720058,2000377
Al Lema,1205,2000377
Alianza Frente Pais Solidario - Honestidad Y Capacidad,14472,2000377
Movimiento Por La Dignidad Y La Independencia,8455,2000377
Al Lema,104,2000377
Alianza Para La Lucha,3729,2000377
Movimiento Al Socialismo,2419,2000377
Votos En Blanco,93095,2000377
Votos Nulos,9344,2000377
