lista,votos,electores
Justicialista,24234,54974
Union Civica Radical,17340,54974
Movimiento De Integracion Y Desarrollo,1197,54974
Intransigente,362,54974
Obrero,154,54974
Movimiento Al Socialismo,134,54974
Frente De Izquierda Popular,81,54974
Votos En Blanco,1311,54974
Votos Nulos,387,54974
