lista,votos,electores
Movimiento Popular Fueguino,22232,49460
Justicialista,13647,49460
Union Civica Radical,1847,49460
Movimiento Al Socialismo,613,49460
Votos En Blanco,1707,49460
Votos Nulos,292,49460
