lista,votos,electores
Das Neves - Vargas (Justicialista),84379,278888
Lizurume - Van Domselaar (Union Civica Radical),76205,278888
González - Irianni (Accion Chubutense),12976,278888
Fernández Vecino - Paz,7193,278888
Peralta - Simonato (Humanista),1770,278888
Oviedo - Ferro (Comunista),1383,278888
Salinas - Castaño (Socialista Autentico Del Chubut),1183,278888
Votos En Blanco,22358,278888
Votos Nulos,2501,278888
