lista,votos,electores
Cresto – Blanc 	(Frente Justicialista De Liberación),269260,565924
Corte – Rodriguez Artussi 	(Unión Cívica Radical),144162,565924
Movimiento De Integración Y Desarrollo,0,565924
Nueva Fuerza,0,565924
Otros,0,565924
