lista,votos,electores
Brizuela Del Moral - Colombo (Frente Civico Y Social),82446,216310
Barrionuevo - Vera (Frente Justicialista),72302,216310
Manzi - Ceballos (Frente De La Gente - Afirmacion Por Una Republica Igualitaria),3510,216310
Díaz Martínez - Torrente (Obrero),1501,216310
Perea - Canclini (Alianza Izquierda Unida),1137,216310
Olmos - Liberti (Frente Federal),931,216310
Gil - Acevedo (Humanista),543,216310
Votos En Blanco,2860,216310
Votos Nulos,898,216310
Votos Impugnados,61,216310
