lista,votos,electores
Frente Para La Victoria - Frente Justicialista Para La Victoria,289295,1031024
Alianza Cambiemos - Union Por Entre Rios,238715,1031024
Alianza Union Popular - Una Entre Rios,104708,1031024
Socialista - Alternativa Progresista,15503,1031024
Nueva Izquierda - Lista Unidad,5721,1031024
Votos En Blanco,174225,1031024
Votos Nulos,7928,1031024
