lista,votos,electores
Union Para El Desarrollo Social,1282099,11148981
Frente Popular,708739,11148981
Frente Amplio Progresista,491978,11148981
Nuevo Encuentro,439979,11148981
Compromiso Federal,403328,11148981
Coalicion Civica- A.r.i.,206816,11148981
Frente De Izquierda Y De Los Trabajadores,193618,11148981
Proyecto Sur,83867,11148981
Votos En Blanco,1118037,11148981
Votos Nulos,74632,11148981
